,Triton  / %,DMSO /%,Arginine / mM,Glucose / mM,KPi / mM,KCl / mM,NaCl / mM,NH4 / mM,BSA /mg/ml,Date,Time,Signal to Noise
607,0.0,0,150,0,150,150,150,0,0.0,09/11/2019,17:05:36,1.4081632653061222
608,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,2.307692307692307
609,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,2.0666666666666664
610,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.3968253968253967
611,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.4727272727272724
612,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.1869158878504673
613,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.4516129032258065
614,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.6122448979591841
615,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5769230769230769
616,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.6739130434782605
617,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5961538461538458
618,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.09271523178808
619,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5434782608695652
620,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.1929824561403508
621,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.3714285714285717
622,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.4999999999999998
623,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5652173913043481
624,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,2.307692307692307
625,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,2.0666666666666664
626,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.3968253968253967
627,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.4727272727272724
628,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.1869158878504673
629,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.4516129032258065
630,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.6122448979591841
631,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5769230769230769
632,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.6739130434782605
633,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5961538461538458
634,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.09271523178808
635,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5434782608695652
636,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.1929824561403508
637,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.3714285714285717
638,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.4999999999999998
639,0.0,0,150,150,150,0,0,150,0.1,09/11/2019,17:05:36,1.5652173913043481
640,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.6599999999999997
641,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4745762711864405
642,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4262295081967211
643,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4516129032258063
644,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3589743589743588
645,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3918918918918919
646,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.526315789473684
647,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.5084745762711866
648,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.421875
649,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4477611940298507
650,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3661971830985915
651,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.5714285714285714
652,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3544303797468353
653,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4714285714285715
654,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4385964912280702
655,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.5599999999999994
656,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.6599999999999997
657,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4745762711864405
658,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4262295081967211
659,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4516129032258063
660,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3589743589743588
661,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3918918918918919
662,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.526315789473684
663,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.5084745762711866
664,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.421875
665,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4477611940298507
666,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3661971830985915
667,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.5714285714285714
668,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.3544303797468353
669,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4714285714285715
670,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.4385964912280702
671,0.0,4,0,0,150,150,0,150,0.0,09/11/2019,17:05:36,1.5599999999999994
672,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.694915254237288
673,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.645161290322581
674,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6666666666666665
675,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.782608695652174
676,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.694915254237288
677,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6307692307692305
678,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.7142857142857142
679,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.769230769230769
680,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.7735849056603776
681,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6093750000000002
682,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6851851851851851
683,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.7307692307692304
684,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.703125
685,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6825396825396828
686,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.76
687,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6727272727272726
688,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.694915254237288
689,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.645161290322581
690,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6666666666666665
691,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.782608695652174
692,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.694915254237288
693,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6307692307692305
694,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.7142857142857142
695,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.769230769230769
696,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.7735849056603776
697,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6093750000000002
698,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6851851851851851
699,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.7307692307692304
700,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.703125
701,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6825396825396828
702,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.76
703,0.0,4,0,150,150,0,150,0,0.1,09/11/2019,17:05:36,1.6727272727272726
704,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,3.052631578947369
705,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7599999999999996
706,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.5172413793103448
707,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6530612244897953
708,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.8604651162790697
709,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.705882352941176
710,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.8604651162790697
711,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7599999999999998
712,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6792452830188678
713,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7142857142857144
714,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7333333333333334
715,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.8372093023255809
716,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.9302325581395352
717,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6
718,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.723404255319149
719,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6800000000000002
720,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,3.052631578947369
721,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7599999999999996
722,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.5172413793103448
723,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6530612244897953
724,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.8604651162790697
725,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.705882352941176
726,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.8604651162790697
727,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7599999999999998
728,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6792452830188678
729,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7142857142857144
730,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.7333333333333334
731,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.8372093023255809
732,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.9302325581395352
733,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6
734,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.723404255319149
735,0.0,4,150,0,0,0,150,150,0.1,09/11/2019,17:05:36,1.6800000000000002
736,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.9166666666666665
737,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.6530612244897955
738,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5686274509803921
739,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.537037037037037
740,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.617021276595745
741,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5454545454545454
742,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.457627118644068
743,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.4461538461538461
744,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5370370370370368
745,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5272727272727271
746,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.4464285714285712
747,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5510204081632653
748,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.6530612244897964
749,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.6538461538461535
750,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5087719298245612
751,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.625
752,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.9166666666666665
753,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.6530612244897955
754,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5686274509803921
755,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.537037037037037
756,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.617021276595745
757,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5454545454545454
758,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.457627118644068
759,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.4461538461538461
760,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5370370370370368
761,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5272727272727271
762,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.4464285714285712
763,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5510204081632653
764,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.6530612244897964
765,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.6538461538461535
766,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.5087719298245612
767,0.0,4,150,150,0,150,0,0,0.0,09/11/2019,17:05:36,1.625
768,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3103448275862066
769,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3166666666666669
770,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2931034482758617
771,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2711864406779663
772,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3275862068965518
773,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.1746031746031744
774,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2881355932203393
775,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3392857142857144
776,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3454545454545452
777,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3392857142857142
778,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2982456140350873
779,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3090909090909093
780,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2999999999999996
781,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3518518518518519
782,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3461538461538463
783,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3207547169811318
784,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3103448275862066
785,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3166666666666669
786,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2931034482758617
787,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2711864406779663
788,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3275862068965518
789,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.1746031746031744
790,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2881355932203393
791,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3392857142857144
792,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3454545454545452
793,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3392857142857142
794,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2982456140350873
795,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3090909090909093
796,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.2999999999999996
797,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3518518518518519
798,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3461538461538463
799,0.01,0,0,0,150,0,150,150,0.0,09/11/2019,17:18:28,1.3207547169811318
800,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6964285714285712
801,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.690909090909091
802,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6346153846153844
803,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.607142857142857
804,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.5892857142857142
805,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.7547169811320753
806,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.4999999999999996
807,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6551724137931034
808,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.660377358490566
809,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.7400000000000004
810,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6999999999999997
811,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.8
812,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.7959183673469383
813,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.770833333333333
814,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6800000000000002
815,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.745098039215686
816,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6964285714285712
817,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.690909090909091
818,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6346153846153844
819,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.607142857142857
820,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.5892857142857142
821,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.7547169811320753
822,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.4999999999999996
823,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6551724137931034
824,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.660377358490566
825,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.7400000000000004
826,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6999999999999997
827,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.8
828,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.7959183673469383
829,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.770833333333333
830,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.6800000000000002
831,0.01,0,0,150,150,150,0,0,0.1,09/11/2019,17:18:28,1.745098039215686
832,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.5862068965517242
833,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.596491228070175
834,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6363636363636362
835,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6792452830188678
836,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6999999999999997
837,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.705882352941176
838,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6923076923076925
839,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7551020408163263
840,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7608695652173911
841,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.782608695652174
842,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7021276595744679
843,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7906976744186045
844,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7346938775510201
845,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.692307692307692
846,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7391304347826086
847,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7391304347826084
848,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.5862068965517242
849,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.596491228070175
850,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6363636363636362
851,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6792452830188678
852,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6999999999999997
853,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.705882352941176
854,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.6923076923076925
855,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7551020408163263
856,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7608695652173911
857,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.782608695652174
858,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7021276595744679
859,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7906976744186045
860,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7346938775510201
861,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.692307692307692
862,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7391304347826086
863,0.01,0,150,0,0,150,0,150,0.1,09/11/2019,17:18:28,1.7391304347826084
864,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.4705882352941173
865,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.553191489361702
866,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5
867,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5434782608695654
868,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.634146341463415
869,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5652173913043481
870,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.65
871,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6000000000000003
872,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6666666666666667
873,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.7027027027027024
874,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.7027027027027024
875,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6842105263157898
876,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.7777777777777777
877,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5952380952380951
878,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6250000000000002
879,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6666666666666665
880,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.4705882352941173
881,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.553191489361702
882,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5
883,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5434782608695654
884,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.634146341463415
885,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5652173913043481
886,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.65
887,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6000000000000003
888,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6666666666666667
889,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.7027027027027024
890,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.7027027027027024
891,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6842105263157898
892,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.7777777777777777
893,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.5952380952380951
894,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6250000000000002
895,0.01,0,150,150,0,0,150,0,0.0,09/11/2019,17:18:28,1.6666666666666665
896,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.6551724137931032
897,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.6727272727272724
898,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7450980392156863
899,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7551020408163265
900,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7169811320754718
901,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7647058823529411
902,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8163265306122447
903,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.75
904,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7755102040816328
905,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8085106382978722
906,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.902439024390244
907,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.9500000000000004
908,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8478260869565215
909,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.826086956521739
910,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.7346938775510201
911,0.01,4,0,0,0,150,150,0,0.1,09/11/2019,17:18:28,1.8666666666666665
